query_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
humaneval:test:159,0.0004556158182893068,3.494033917671829e-05,6.903092742740558e-05,5.574103647631973e-05,7.012334999684427e-05,0.0003041260918918146,2.7760467591510615e-05,0.0001021234987036966,0.0001550390980588051,5.31391287974908e-07,0.9981338739485633,0.00018328335728930498,5.930360924454225e-05,0.00014813085141342032,7.22887653064052e-05,0.00012808744928257803
humaneval:test:162,0.32658434032066247,0.0009657025840390037,0.02729263159468687,0.0009325395456333404,0.0008768176501557784,0.0005418476988319883,0.0024909517782744097,0.0011651398760480795,9.630331295586371e-05,0.0013176510833261318,0.018936663181576434,0.5965939254067661,0.0006147416415916933,0.011670878559894193,0.006411958257746726,0.003507907507810797
mmlupro:test_1000:1,0.0038420264472834695,0.007007740794019188,0.004438753503272721,0.002566718707965494,0.0021071358370327027,0.011378329379144965,0.005716243563975215,0.001252983256358729,0.019778891715530236,0.0006135138488159647,0.14508653583605702,0.7592277337123573,0.005347134080648369,0.024940771380635652,0.004473527455262002,0.0022219604816408212
mmlupro:test_1000:8,4.899629227920372e-05,0.0001564956906587086,0.0004881555230232659,0.08128984725371498,0.0002966028937086518,0.4376507211080984,0.0012680481426879868,0.00045343643417080883,0.0005764548477253293,0.04311281066906265,0.412562604149747,0.01961765228552217,0.0012343700447592669,0.00037711161053597764,0.0003320826664419181,0.0005346103878638497
mmlupro:test_1000:10,1.0954513966743682e-05,2.124636915424305e-05,8.120801776134165e-05,7.178336835795314e-05,2.4694092463113654e-05,0.00015603877465059662,1.962014123745812e-05,1.0211728456234728e-05,5.284080197208594e-07,0.018924415569395215,0.9805990373188307,1.1050267698671868e-05,9.59677929949435e-06,4.804804027520836e-05,1.5912589176633614e-07,1.1407484541498414e-05
mmlupro:test_1000:18,8.039115141197812e-07,5.095942088900033e-06,1.1731362791465836e-05,5.754595629819291e-06,1.9114355217497313e-07,0.0001002158515603355,1.6775983784976995e-06,2.724712758446218e-05,0.0001541110128986972,1.2701045011147154e-06,0.9988799702181693,0.000776489007151593,1.9125677510017083e-05,1.2630493798793182e-05,8.552907760670442e-08,3.6004237929054238e-06
mmlupro:test_1000:27,0.00029088549598983704,2.2663272955129988e-05,0.0003457964835808347,0.0011765769155784307,8.272888491866419e-06,2.7677911200538996e-06,9.609244018800347e-06,6.7425831929098324e-06,1.6623200368031523e-05,4.509463081535524e-05,0.9841976632609437,0.013653298382755615,0.0002034748283522627,6.209619413596835e-06,2.069325117804783e-06,1.2252077305818233e-05
mmlupro:test_1000:34,3.221771550876932e-05,0.00035643773226881365,0.04521446968065845,0.0001999281930338798,0.00011016154815192141,4.139769401338891e-06,0.003407641763585722,7.995717545992935e-05,0.0010524757441773818,0.00011774666482051145,0.9482699486395534,0.0006947774845193692,0.00010264979695688425,0.00016583681978305225,1.2272670003171801e-05,0.00017933860211739446
mmlupro:test_1000:35,1.4348516283307908e-06,0.0018231934780996606,3.7418655905493803e-07,2.1200458302204215e-07,1.6141457218052438e-06,2.765769206077084e-07,4.907259463304061e-07,1.5307281650929178e-06,8.34203543581715e-07,3.5807241155740294e-07,0.9981673322414328,2.082964705212637e-08,9.864554466160978e-07,3.9535509274154283e-07,6.088576723937368e-07,3.372871293518489e-07
mmlupro:test_1000:37,7.823391988455802e-07,7.847096434665184e-07,2.5002636257642386e-05,1.0029493120088356e-05,1.5151562061843858e-06,1.4964310482847421e-06,3.5041823746144893e-07,1.8508826979207487e-07,2.5070030896473576e-09,5.777552360751365e-07,1.1963850597536203e-05,0.9999419583681904,2.424801413695459e-06,1.4268195771945645e-07,2.4344965868372487e-06,3.492670328971886e-07
mmlupro:test_1000:46,0.08310597042746953,9.406536006830635e-05,0.00025077726968536165,0.0016761502186042403,0.0009746092792047315,0.00030378244487697705,0.00141194514070373,0.00016547609373951708,1.5170500654077376e-06,0.00084751576338575,0.8963033292252317,0.010349039648272086,9.573598687935983e-05,0.004258804133675675,3.410596638927215e-06,0.00015787136149882113
mmlupro:test_1000:57,0.00014972156466115343,0.0005173695789715369,0.0001391090913277718,0.0011676240549933867,0.0017727799109395416,0.000159188935035691,0.0001617548773155872,0.00025882588337114345,5.0932200171493895e-05,0.45017870272900967,0.05643773124194856,0.4612281789363107,0.0013814845267972123,0.00017931729430105398,0.025687302238483832,0.0005299769363616946
mmlupro:test_1000:60,7.747980907542774e-07,7.521028393826432e-05,1.3899304171697073e-05,6.808218781767624e-05,0.00016708648725115725,2.238417361801463e-06,5.07696042681873e-05,6.725310689135509e-05,3.6277814899254526e-05,0.0009457094498313308,0.997859619610969,0.00035724520290533876,7.974631777195752e-05,7.654568745798299e-05,0.00015702278890081521,4.251893747335826e-05
mmlupro:test_1000:63,0.022019309620325483,3.8849056144916814e-05,1.8902114387359295e-05,0.00017558762201039916,1.6976039434938057e-05,0.9608632024590467,0.00021076385217144473,4.6190974932417325e-05,1.3133895707207822e-05,1.013331416513653e-05,9.930404953365909e-05,0.014346894124788992,8.417351531303333e-05,0.001996385477942195,1.1427133366787353e-05,4.876675072950058e-05
mmlupro:test_1000:64,0.00221961238234082,0.00103898018915067,0.00029278957555807104,0.0008625977695686639,0.005730464163006899,0.00012516965961100734,0.003434732450420105,0.0008178226995622249,5.1100415323749075e-06,0.1676659175657264,0.18500032446438056,0.011514608145309234,0.6041581884354736,0.015185420182633773,1.334394172977384e-05,0.0019349183339957996
mmlupro:test_1000:67,0.15815431878742994,0.0002164501980298886,0.0038272988644857155,0.0027480800671229196,0.002583543781763224,0.011814327716336073,0.0004658365554299513,0.0005522207994598427,5.993379680890343e-06,0.0010646451902090852,0.8159886976978348,0.0002402190124876843,0.00023340575620134013,0.0015178712542921894,0.00020826747605485747,0.0003788234631817191
mmlupro:test_1000:72,1.3536435369405816e-05,1.6822624103886137e-05,2.3110760781615498e-05,7.461531555083319e-05,4.0737619243784444e-05,0.9962506396813089,1.8003812373615047e-05,1.3781283512457677e-05,4.199941484899227e-06,1.887555165449836e-05,0.0031991545328383625,4.9436407821590895e-05,5.716847736269972e-05,0.00018911928302643827,9.273907167488938e-06,2.1524366399380006e-05
mmlupro:test_1000:73,6.445023163253256e-08,3.1326449767612916e-06,0.00011963835944227046,6.223297690380605e-06,2.3788576441711916e-06,1.0953059149697552e-05,7.2046236002916145e-06,4.202688971221068e-06,7.085759596468888e-06,7.252666724064962e-05,5.4171716930542e-06,9.439851841883875e-05,1.986937048496309e-06,0.9996589732787934,2.3575229240299477e-06,3.456162578679495e-06
mmlupro:test_1000:78,5.527704589825553e-06,0.0013101850128057772,0.00021717475284267992,0.0002050381259237644,0.00016511139771242976,0.0004302435194098075,8.853901369397862e-05,7.829670407553036e-05,8.536796832128718e-05,1.712043315923367e-05,0.9968483725161575,0.00016602051443816813,0.00010697701450231717,0.00017130859326744538,4.2739683598994196e-05,6.197704550110385e-05
mmlupro:test_1000:81,0.0005632043107618643,0.018506298477863146,0.00034926937677672487,0.00022499373372518135,0.0002157422740975804,0.9184765590844824,0.00010437078346739165,0.00026549545096874426,4.652717120740026e-05,1.0621253139277918e-05,0.002400672282532739,0.05776291721971124,0.00011381595789039616,0.0008107759176196406,2.274418085067989e-06,0.00014646228767097093
mmlupro:test_1000:89,0.006224104031385095,0.001082377758022333,0.00012546553750491805,0.008991428213836973,0.001993151525233348,0.73195119895414,0.0008287072963774951,0.012003855100373313,0.0014771594740792364,4.404876000732851e-06,0.057854755215697655,0.16002914082319625,0.0013891259768907254,0.009495701633227908,0.0060230363207755665,0.0005263872632586245
mmlupro:test_1000:97,0.00330257044310906,0.0005930806307324518,3.420915755271848e-05,0.01811955153907601,0.04750837216880888,1.6978366013496945e-05,7.163828587145671e-05,0.000172288496846986,0.00023440829734582217,0.9294213734189036,2.4116086147086576e-05,3.516010983204939e-05,6.863875539550379e-05,0.0002044998935308877,3.465281321380685e-06,0.0001896490695126323
mmlupro:test_1000:106,3.0694799731369507e-07,8.363821586412528e-06,1.5483359701999365e-06,1.6930847284910468e-05,3.558989280377834e-06,1.990586386596901e-05,7.389054367179375e-06,1.4938008384373033e-06,3.750228602988019e-08,0.0023827029810702706,0.993660478929636,0.0005885654097534451,0.0032709388286857447,3.060898222460952e-05,2.0599548982655472e-07,6.963709663174832e-06
mmlupro:test_1000:115,9.512100828220456e-06,6.251741512415645e-06,3.023794053086806e-05,9.741044015136945e-06,7.548949828886711e-05,0.00014985538740454042,2.6569974337874714e-05,3.344810776296092e-05,4.770772516864503e-05,0.0001739694198664691,0.002370983323729642,0.9968456214940559,2.7210145693290354e-05,0.0001495462790639147,1.2280424031675145e-05,3.157539370961993e-05
mmlupro:test_1000:120,0.002091918053248641,0.0014062758694954377,2.399197740770755e-05,0.003322413555369829,0.00020858140727725822,0.4883527973719292,0.0006387274805686534,0.001118231377889254,7.793698779548214e-05,0.0014912635586502802,0.4940370161409463,0.0015334797912674553,0.0006445228226117846,0.0002870815782636847,0.004166094412307417,0.0005996676149716309
mmlupro:test_1000:121,0.00017776092459224896,0.0006257381415887336,0.00010409914049271728,0.0009398950343572341,0.022106736487743698,6.78985168649418e-05,0.0003858913077557626,0.0006277857486695539,0.12186043519537507,0.5756946551939773,0.2758188852522799,0.00030754765267747937,0.00014253408493882788,8.101570213146104e-05,1.0308438454011717e-08,0.0010591113081167781
mmlupro:test_1000:124,6.949778062122685e-06,0.00045647991480520655,9.779171601870708e-05,0.0001664776962469502,0.0006957532444399328,1.4207169414225766e-05,0.25602337913464285,0.0025780635769258277,8.348404994801517e-05,0.11563404174317576,0.007912727392323703,0.6136327267433548,0.0005892370193235682,0.0018311640768671048,3.6716507596746238e-06,0.0002738450936916491
mmlupro:test_1000:129,1.3460404428963424e-05,0.00015467083666847184,3.101233037273356e-05,0.0001043153230480372,0.0006639612436860291,0.00014809893884847348,0.00041432983849794627,8.933936351241358e-05,0.00017854718778655048,0.0012325275905318118,0.9954149612965606,3.7328387182049835e-05,4.333947618400039e-05,9.802823866503182e-05,0.001317489269695359,5.859027433161699e-05
mmlupro:test_1000:131,1.2837807745996331e-09,4.119632232366443e-05,5.7678638696400964e-06,1.2924787875556783e-05,6.903567994743289e-06,0.008467924912954818,8.349419012648623e-06,0.4864212933309198,9.457896645194561e-06,4.261692044569991e-06,0.5047479366407996,3.726702689895608e-05,0.00011569785372652852,8.397040929168661e-05,2.7182275334555656e-05,9.864716526990845e-06
mmlupro:test_1000:133,1.032082245969315e-08,5.159260458141152e-07,3.4542348027777773e-07,1.2836912513973704e-07,4.085121917233246e-05,1.2797686515287697e-07,1.2170284938387713e-06,6.128149848767796e-07,2.002692441076336e-07,3.618005392798929e-07,0.999953527692975,3.3507448088509986e-09,2.317567745158704e-07,2.6250473884539644e-07,1.134271424483993e-06,4.6927456910879055e-07
mmlupro:test_1000:137,0.0015226392496731627,0.0004837097408173996,0.001336676126786189,0.0002647429076309211,0.00663902257191135,0.34825295913513843,0.0029705937216941585,0.002342754757897215,0.00015408850119684843,0.27725557849173554,0.3336334078995778,0.009374141382739445,0.0007118727092441685,0.007672878462858424,0.00612047318229759,0.0012644611588012542
mmlupro:test_1000:139,3.2728219784139105e-09,4.0293476422739647e-07,7.681617899902114e-08,5.622192645003794e-07,2.212480305329552e-07,2.4493834529151267e-06,1.6464419863613175e-07,1.1556190744666263e-07,4.295302398442383e-06,2.400199172642613e-08,0.999987881238949,4.835861572650846e-07,1.3816631254654268e-06,1.5764905607885556e-06,2.6882716307767005e-07,9.280903511218314e-08
mmlupro:test_1000:143,1.2868356650827488e-06,0.00018174318914426687,2.2610933453318563e-05,0.00019833631499353754,6.65240097152142e-05,3.800738582388943e-05,7.202686130005659e-05,0.03620385596789111,1.6104746702201305e-05,0.0009688394422409944,0.9315688365837945,0.029776294553101337,0.0002779968350832947,6.840590903778868e-05,0.0004748750083952248,6.425542365811866e-05
mmlupro:test_1000:162,0.0017806879857852947,0.0007817235286530466,0.00020903589804092246,0.0011681955908655877,0.0004052273434866989,0.9678750467676365,0.0005997408227247667,0.00032131803569966844,0.00014711333219163513,0.00017304447420549008,0.01990450142641436,0.003997197140133103,0.0012030025853456427,0.0008127884856158193,0.00031903644549698476,0.00030234013770455285
mmlupro:test_1000:166,2.390484693923343e-08,0.00013530334321282397,3.503861479552075e-05,0.0005573827689145777,0.0009815919755291678,0.004043126126940378,0.00038404072937563166,0.00010192456789130417,0.004436594878528121,0.0005648009393885609,0.985203227040334,0.0022133131907911352,0.00010347277474116008,0.00025053188356517265,0.0001526909555806322,0.000836936305564781
mmlupro:test_1000:173,2.775083414165452e-06,2.1179883025969658e-05,1.6727044880586932e-07,0.0003188992161803509,0.00012612216848537547,7.967718406786387e-05,1.6855296318020265e-05,1.2914449355916631e-05,2.4973372754192923e-06,0.8953027305544813,0.10407627444700589,5.398329234869156e-06,1.3536236740035657e-05,1.3526462147976296e-05,1.3047310358467194e-07,7.315608714288782e-06
mmlupro:test_1000:198,0.0010719859793649218,0.002125632387787263,0.00019735233254848214,0.0006314237835877805,0.9878356577355257,0.0008986864825852027,0.00033417035156631047,0.0001681813610673519,0.00017084560403779345,0.00013518994224076745,4.435906279758524e-05,0.0001115473501482041,0.0001277117101614498,0.005669731981534479,0.00018211408176811302,0.0002954098532783668
mmlupro:test_1000:200,0.8143462494295088,0.0004745457092184772,0.00902413857713211,0.0003795364488694996,0.0012072928847700335,0.10076926984579353,0.0004375996010486792,0.0009349474741923387,0.000129019582628536,1.2962247910974507e-05,0.049400337253251644,0.00023156732107195872,0.0004133611773803435,0.0005387083856871177,0.02140426566843461,0.00029619839310133573
mmlupro:test_1000:203,6.286413096159017e-07,0.00021318120428614543,2.876407857211393e-06,0.02335963649940155,2.335636568796042e-05,7.225482630481266e-05,0.00028249135258824853,2.593597630015199e-05,1.0655409762538532e-05,0.07615311786876862,0.8988165849617529,0.0002846274364441363,7.74261403569353e-05,0.00018048484618707995,0.00042980956517008913,6.693249782218051e-05
mmlupro:test_1000:208,0.0001140785552926371,0.0002757458938329747,3.283047371510211e-05,0.00024687500826750416,0.03302412041219325,0.0007918404341039886,0.0001538501826840506,0.00011174716015131315,6.981160601595712e-05,1.9220364154323746e-05,0.9612843525642476,0.0008280155830056882,0.0005758072495265959,0.0017384152233503305,0.0002622368328043371,0.000471052456654392
mmlupro:test_1000:210,0.0012843837075450836,0.00032261854121370275,9.351306133082503e-06,0.00017018711947257008,0.0007392101008881827,0.00022190509088072699,0.000663428191927024,0.0001837581286789377,0.0005989218643124666,3.5486868611094745e-05,0.47819442378442145,0.5112318439561027,0.002042016691193574,0.002502732718111568,0.0014811300455929745,0.0003186018849150144
mmlupro:test_1000:214,0.0013849558269132475,0.001660856457933507,0.0009780110454741591,0.0021064420020920644,0.1579188213225064,0.021913558460935015,0.0015946778753456556,0.002047478973734094,0.0038221317033961546,0.13016146518755223,0.5449767340071052,0.016172539938581847,0.002089449458838631,0.0952910523344102,0.013531591977855218,0.004350233427326442
mmlupro:test_1000:220,0.37628137134462997,0.0019433988699303058,0.0002157013208522036,0.0003207993631127285,0.005012639192425279,0.4862395056028934,0.0007662354629159036,0.00026951299539611933,6.668292806619316e-05,0.11530713778018684,0.00073600693662757,0.0006734974945144602,0.004195278278953263,0.004279534034867892,0.0015800397754263402,0.002112658619201362
mmlupro:test_1000:222,1.4824050889398133e-05,1.3786913846149721e-05,1.3690533221191942e-05,1.304134050040651e-05,0.00016273088994323711,2.44317512663715e-05,5.105847723844987e-06,5.757250907310737e-06,1.7968729083137513e-07,0.00014757707571253555,3.6392300167443394e-08,0.9987166933887373,1.2385432412661627e-05,0.00011127948337950776,0.0007495022704965995,8.97769137245057e-06
mmlupro:test_1000:225,8.35300647686815e-06,0.0001292882508693379,2.9209866479483454e-05,3.562093837351703e-05,0.0003272356026408694,1.2108205167453898e-06,5.987256250332633e-05,0.00013358156776716555,5.834820177259975e-06,0.0002949695992775347,0.9982315928406964,0.00040178099286636195,2.047363131251901e-05,8.969914821712877e-05,0.0002015314327974875,2.974491902807541e-05
mmlupro:test_1000:228,3.693501777340362e-07,0.0006293907310303509,2.95435013437015e-05,0.9448534409582544,0.0001363912525572915,0.00031148508221894174,7.429232150910627e-05,0.0017121118720257675,0.004511890164035201,0.02996363966579549,0.011967308833228657,2.286727509236744e-05,0.00037595798924867896,6.76398088486176e-05,0.005227853516638931,0.00011581767799476193
mmlupro:test_1000:250,0.0019946611537228717,0.0009747841801403894,6.592272999404413e-05,0.0018902013147317242,0.015727158017316077,0.0020215997279253587,0.0007492145310121592,0.00023617250470348835,0.0022284378588129906,0.0008912575357844346,0.9322323826866449,0.03414716854136667,0.0009658493779035967,0.002446720958962962,0.0008851522916280073,0.002543316589350462
mmlupro:test_1000:254,0.00492363340468529,0.00030311512703336594,0.0016668888967608514,0.9893565504090159,0.0002187377164827315,0.0003457123940762867,7.134192737584287e-05,0.00010879858805632149,0.0001873700733316229,5.713992156542017e-05,0.0006042051668772258,0.00010225293177638115,0.00013481431202582076,0.001421008172367048,0.0003119893160784642,0.00018644164249160687
mmlupro:test_1000:256,2.953568409557683e-07,1.2821400535244628e-06,2.1545003772433624e-07,8.034964189798823e-06,1.1189956503646025e-05,2.7206376196126905e-07,5.575253831869714e-06,7.394803908854005e-07,1.5881801871119476e-08,6.6693603939537696e-09,1.5708094980605702e-07,0.16296356199226342,6.884222987503555e-07,0.8370026490345259,4.2036784555729496e-06,1.1125747340072228e-06
mmlupro:test_1000:259,6.164291505773684e-07,2.7693447340363036e-05,6.519745811040811e-06,8.096269212236445e-06,0.00011215057710854655,0.9994733532351333,7.634279064766184e-06,2.8889325701451202e-06,1.2748959220807757e-06,1.4464367691333085e-05,0.0002475543965133718,7.737427779659746e-05,3.867236488253048e-06,4.21639434627426e-06,5.48714970300504e-06,6.808366148059684e-06
mmlupro:test_1000:261,0.11442890569707756,0.0005374720179667164,0.0004915451249860791,6.873020808746085e-05,0.00016676817882160488,7.541426208546267e-05,0.000978466227607648,0.14966677817178595,0.00018640838229043333,0.03429968904971039,0.6760196334001316,0.022084745394917144,8.390407049145473e-05,0.00046278078922760464,0.00022262707679340186,0.0002261319480195472
mmlupro:test_1000:262,0.028205619472535925,0.0028605585179761147,0.001293745212196457,0.00659644208428523,0.002832548794189726,0.10118280987843307,0.0005427357352288873,0.0012212590687919243,0.007658118352200267,0.0010551111389091965,0.0068815138847471945,0.8134257250777609,0.008887589033973449,0.005383874690334916,0.007980578792676551,0.00399177026576013
mmlupro:test_1000:264,0.010044597599892131,0.001687452524949191,0.0012993256719780579,0.003429612964590775,0.008051113631399372,0.17418738325621758,0.0011998525982296559,0.00498123447138398,0.00280689690891549,0.0032209825263109465,0.44799055768857726,0.31251296724020317,0.0004258420314592813,0.013425876790213379,0.007386792966478561,0.0073495111292012525
