query_id,predicted_gain
mmlupro:test_1000:720,-0.0005689436223008659
mmlupro:test_1000:725,-4.73514406218456e-06
mmlupro:test_1000:729,-1.1897182261577655e-07
mmlupro:test_1000:744,8.757964441719057e-05
mmlupro:test_1000:752,-0.014864836010891835
mmlupro:test_1000:759,0.0006726436516206746
mmlupro:test_1000:762,6.610470751899911e-06
mmlupro:test_1000:774,3.4404167696067134e-05
mmlupro:test_1000:776,-0.033975081165455
mmlupro:test_1000:778,0.010513444879070244
mmlupro:test_1000:785,-0.0002571319285435969
mmlupro:test_1000:786,-5.4121137409213205e-05
mmlupro:test_1000:792,-0.00013827897480689355
mmlupro:test_1000:794,-0.005258111034234125
mmlupro:test_1000:799,-0.003075614158812745
mmlupro:test_1000:806,-0.001318079919155446
mmlupro:test_1000:813,0.002178978668256226
mmlupro:test_1000:815,0.005163576633677058
mmlupro:test_1000:820,0.008852706883949901
mmlupro:test_1000:824,0.04871166967266949
mmlupro:test_1000:825,0.00014683104785706558
mmlupro:test_1000:826,0.001296271110378
mmlupro:test_1000:827,-0.0005337075262668023
mmlupro:test_1000:829,0.0016396768546401708
mmlupro:test_1000:832,-0.0022896987236306066
mmlupro:test_1000:839,-0.00040857622222734147
mmlupro:test_1000:845,0.004798536189957625
mmlupro:test_1000:847,0.001674837195575818
mmlupro:test_1000:848,0.010287044137711754
mmlupro:test_1000:851,-7.927228065418568e-06
mmlupro:test_1000:859,-0.0002825151755466715
mmlupro:test_1000:868,-7.646859245813431e-08
mmlupro:test_1000:872,-0.0003844431804013171
mmlupro:test_1000:877,-2.8641709350907263e-06
mmlupro:test_1000:882,-0.0025201182365741648
mmlupro:test_1000:886,-0.018975698321652912
mmlupro:test_1000:888,-0.002220075572020863
mmlupro:test_1000:890,-9.707321849350414e-06
mmlupro:test_1000:912,0.01622747590920015
mmlupro:test_1000:920,0.00016670249742067877
mmlupro:test_1000:923,0.0010468543051499468
mmlupro:test_1000:928,-0.00015710695881110404
mmlupro:test_1000:938,-0.03860502772990326
mmlupro:test_1000:939,-5.989090138303066e-05
mmlupro:test_1000:945,-0.00036002724202355285
mmlupro:test_1000:950,-0.0011335327044614818
mmlupro:test_1000:955,-0.037053120294584296
mmlupro:test_1000:956,-2.4281230133649245e-05
mmlupro:test_1000:959,0.0003355567210340249
mmlupro:test_1000:960,0.0015468410220397244
mmlupro:test_1000:964,-2.0613807105496207e-05
mmlupro:test_1000:977,0.000306491926078456
mmlupro:test_1000:978,-3.547035420803368e-05
mmlupro:test_1000:980,-0.00599543965409477
mmlupro:test_1000:981,0.006008362086722618
mmlupro:test_1000:987,1.9917121285573103e-09
mmlupro:test_1000:988,0.031210382014434046
mmlupro:test_1000:992,0.009611008557444234
mmlupro:test_1000:995,0.016470401064344387
mmlupro:test_1000:999,-1.291822032067902e-05
math500:test:6,0.00016507039150592817
math500:test:7,-0.001973978837831125
math500:test:8,4.3389669535875974e-05
math500:test:9,1.6643682076988853e-07
math500:test:13,0.00981800954811296
math500:test:16,-0.00047302505473223455
math500:test:24,0.0056815070319563565
math500:test:43,-0.0015279016863040118
math500:test:46,-3.0477364708625387e-05
math500:test:50,-2.792694824949038e-06
math500:test:58,-0.0031839843147918323
math500:test:61,-2.772996035016462e-07
math500:test:69,-0.018903326920195362
math500:test:71,-1.2104254265565828e-09
math500:test:77,0.012240000002256557
math500:test:84,0.00023582843802161246
math500:test:85,0.010017640781596837
math500:test:92,-0.014143429883369585
math500:test:95,-2.0786378029935548e-07
math500:test:99,-0.02364854285476503
math500:test:100,-5.245082472793428e-07
math500:test:102,0.0045923597570248775
math500:test:104,0.008787355540428754
math500:test:109,-0.008755061779686879
math500:test:110,-0.005667216249294449
math500:test:124,-2.537024782478525e-07
math500:test:129,0.0038059295356001055
math500:test:149,-0.001150704052130802
math500:test:151,-0.006230418315482211
math500:test:154,-0.016761912915733146
math500:test:157,0.00018850585471663628
math500:test:158,-8.769489404314434e-06
math500:test:161,0.00017164508251565902
math500:test:169,-5.0243434709607016e-05
math500:test:175,0.0010753512602540427
math500:test:176,-0.016855694045304626
math500:test:177,0.01721409637421223
math500:test:178,5.78341482947442e-05
math500:test:179,-0.0003931554207560195
math500:test:197,0.04289519196747138
math500:test:210,-3.3590209568279406e-06
math500:test:212,-1.1695969028835407e-06
math500:test:224,-0.0006316733538984654
math500:test:229,-0.012632892900780512
math500:test:230,-0.00029777335834080265
math500:test:236,7.512660415986971e-07
math500:test:238,-0.015977111029950808
math500:test:245,-9.71770100792746e-05
math500:test:247,-0.0002860614156305896
math500:test:249,0.00010031708200786138
math500:test:250,0.0015212966408343354
math500:test:253,0.012965119258045332
math500:test:256,6.964680060983497e-05
math500:test:258,-0.0019379707261040213
math500:test:259,0.005591823996788592
math500:test:262,-0.00248726786429021
math500:test:263,0.0005741589305545691
math500:test:266,0.0030036667783930326
math500:test:271,-0.00047505737670539006
math500:test:276,-7.566305915140958e-09
math500:test:286,-0.004809906395481955
math500:test:288,-3.704723510966623e-05
math500:test:296,0.006274073002516145
math500:test:304,0.00043343534177608944
math500:test:306,-0.00022105280775597258
math500:test:309,0.0021531958301714837
math500:test:310,-0.01095790921831341
math500:test:311,-2.384603484406611e-05
math500:test:313,-0.008160715675249341
math500:test:315,-8.320404593920028e-05
math500:test:324,0.001030593152488657
math500:test:325,0.00012782737939276423
math500:test:332,-4.7112738855381586e-05
math500:test:346,-2.0784540165852405e-05
math500:test:350,-2.8106092321622533e-05
math500:test:357,0.0007342473210608658
math500:test:365,0.00275661353699308
math500:test:368,-3.5280116441605003e-06
math500:test:373,-0.00022523522807771368
math500:test:376,-0.0006942634929635316
math500:test:377,-0.0008299626672836347
math500:test:378,0.008137230825630892
math500:test:390,-2.6870238256648804e-09
math500:test:394,2.9622175018562125e-05
math500:test:395,5.690133081903692e-05
math500:test:396,-3.943142748985551e-07
math500:test:398,-2.6574200473472587e-07
math500:test:402,0.00034050642489802385
math500:test:403,0.010575076631768265
math500:test:422,-3.4543695574762445e-05
math500:test:431,-1.845034293190828e-05
math500:test:447,-0.0013749459172736067
math500:test:450,0.001029352274207307
math500:test:451,0.0057767623377323885
math500:test:458,0.00030841001708870053
math500:test:467,-0.0009530970938091965
math500:test:479,-0.002701840543827716
math500:test:483,0.00917984811596717
math500:test:484,-0.008488292752154902
math500:test:487,1.8157553709263752e-05
math500:test:488,0.011392611925108431
math500:test:490,0.029788119794056045
math500:test:499,0.01199425451542857
math500:test:500,-0.0005566506918160963
gpqa:test:1,0.0015243338477212154
gpqa:test:8,6.81558309312269e-06
gpqa:test:15,-6.190973180775217e-07
gpqa:test:22,0.0001365259680401465
gpqa:test:25,5.362304222877867e-08
gpqa:test:34,-0.001670605990233054
gpqa:test:39,-0.0001161589042876221
gpqa:test:42,0.0017426865144171133
gpqa:test:44,-5.496471531107883e-05
gpqa:test:57,0.0014333997596542858
gpqa:test:70,0.0041922532432111526
gpqa:test:71,-0.004325249255279884
gpqa:test:78,-0.0002915534544912779
gpqa:test:82,-0.00011960487594087077
gpqa:test:84,-0.005379862177477546
gpqa:test:85,-0.0007130700879244278
gpqa:test:89,4.315571923219075e-05
gpqa:test:93,-0.004184344880300617
gpqa:test:97,-2.6606445018728664e-05
gpqa:test:104,4.360825471616536e-06
gpqa:test:107,0.00021254473924881
gpqa:test:114,0.0035134867069220865
gpqa:test:115,0.0016415045693310981
gpqa:test:131,-0.00024862514642631783
gpqa:test:137,0.0015815162518417747
gpqa:test:143,-0.00011738438369202076
gpqa:test:144,5.9484212420746196e-05
gpqa:test:152,-1.2584280256744407e-06
gpqa:test:158,4.734190522392989e-05
gpqa:test:162,-4.320665973278626e-05
gpqa:test:164,-8.806322079013551e-05
gpqa:test:175,-0.0027678261958982153
gpqa:test:179,0.0002334446022659309
gpqa:test:180,0.0021917918082133836
gpqa:test:187,0.0033723540538397323
gpqa:test:194,-0.02834492176479464
gpqa:test:196,0.00013594137592098932
mbpp:test:1,8.032154535153602e-06
mbpp:test:3,8.32818336704566e-06
mbpp:test:5,0.00029845041481657564
mbpp:test:7,0.00035561645853621204
mbpp:test:16,-0.0005854279615248315
mbpp:test:21,-0.00037609575388342087
mbpp:test:31,-2.789590183294166e-07
mbpp:test:34,8.323083727668212e-06
mbpp:test:38,4.7086418446085077e-05
mbpp:test:42,-6.691975725925392e-05
mbpp:test:48,-0.00036470130733523565
mbpp:test:64,-0.017247056848008424
mbpp:test:71,0.0002292913852206535
mbpp:test:75,1.0366030011921268e-05
mbpp:test:82,2.0340245227012943e-06
mbpp:test:101,0.0010129840485860742
mbpp:test:104,-7.631953086173482e-07
mbpp:test:110,8.8401534659166e-07
mbpp:test:112,-0.00018623200534773066
mbpp:test:120,-5.009160575220051e-07
mbpp:test:127,8.272511852713826e-05
mbpp:test:128,0.013292117674557291
mbpp:test:135,1.6594844087114424e-05
mbpp:test:136,7.55410257842204e-05
mbpp:test:138,2.2541227689965027e-06
mbpp:test:140,4.832772233154259e-05
mbpp:test:148,-0.021251633376010215
mbpp:test:153,-4.2033970006793986e-05
mbpp:test:157,3.0121638336044754e-05
mbpp:test:159,2.938533281482414e-06
mbpp:test:160,0.012100740934366638
mbpp:test:162,0.0019700505790929412
mbpp:test:170,1.2240255797046906e-05
mbpp:test:174,0.00024453612989139284
mbpp:test:175,-0.002088438733265696
mbpp:test:176,-5.3440221515765884e-06
mbpp:test:185,-0.00017394464849729285
mbpp:test:194,-3.150016356479046e-05
mbpp:test:201,0.0006265692290349234
mbpp:test:203,1.6266117663921165e-07
mbpp:test:206,0.00010399181560660775
mbpp:test:212,-4.796771140369582e-05
mbpp:test:215,2.938741009450574e-05
mbpp:test:228,-1.8020162203535861e-06
mbpp:test:231,3.621701540457156e-05
mbpp:test:232,0.00018173658544362592
mbpp:test:234,-3.235328372708235e-05
mbpp:test:238,-0.0002536226888343318
mbpp:test:255,6.611193922867464e-06
mbpp:test:264,0.01115294980989534
mbpp:test:268,9.51597054010822e-06
mbpp:test:272,-1.480187145297407e-06
mbpp:test:277,5.883766283487635e-05
mbpp:test:287,7.302370106154754e-06
mbpp:test:288,0.0034667381594719604
mbpp:test:306,7.866019461566509e-06
mbpp:test:308,-0.0006867487540600514
mbpp:test:309,1.4351318566863114e-05
mbpp:test:310,2.6653155449363197e-07
mbpp:test:314,1.4296791044032808e-05
mbpp:test:319,0.00011177634727377317
mbpp:test:322,3.7067638605670084e-05
mbpp:test:323,4.602459994196284e-05
mbpp:test:325,0.00021154496808339918
mbpp:test:327,5.3335791556641254e-06
mbpp:test:329,-0.0013729864196511121
mbpp:test:331,3.860456603677065e-05
mbpp:test:339,-0.000395800172144245
mbpp:test:340,-2.6686237292961046e-05
mbpp:test:349,-5.806618726200696e-05
mbpp:test:354,-0.0006077435232291206
mbpp:test:356,0.004310371027176685
mbpp:test:360,2.652724068186174e-06
mbpp:test:364,2.1685906591684123e-05
mbpp:test:366,-5.299201938979703e-05
mbpp:test:367,0.00028405548323406915
mbpp:test:371,5.381583489283415e-06
mbpp:test:377,-2.333870803716831e-05
mbpp:test:379,0.00016821231118879787
mbpp:test:380,5.096171749818801e-06
mbpp:test:386,-0.001570876694578005
mbpp:test:390,2.2278561572219857e-06
mbpp:test:392,-0.00019309640589093569
mbpp:test:407,1.2800032831217223e-05
mbpp:test:409,-3.097939327623145e-06
mbpp:test:416,1.3778073813530689e-05
mbpp:test:421,-0.0012373212185389226
mbpp:test:424,-7.2194483348164695e-06
mbpp:test:429,5.497987398239701e-06
mbpp:test:432,-0.0012762014448831627
mbpp:test:436,0.0007552609919068143
mbpp:test:447,8.545895019307359e-06
mbpp:test:449,0.0006539253754609398
mbpp:test:452,1.0610890725737399e-05
mbpp:test:469,6.9604642449760945e-06
mbpp:test:471,3.5567137150582795e-05
mbpp:test:475,5.19331821754454e-05
mbpp:test:482,-2.6887976982692408e-06
mbpp:test:486,4.6984824837226213e-05
mbpp:test:487,-0.0018901514684573906
mbpp:test:494,0.01484962082668384
mbpp:test:506,-5.250409012003132e-06
mbpp:test:507,-0.0017855051835415914
mbpp:test:521,-0.000865997775312155
mbpp:test:523,-6.0951379976526e-07
mbpp:test:525,3.3374060350865875e-05
mbpp:test:533,0.0006982850686007014
mbpp:test:536,-2.8048395669943993e-05
mbpp:test:539,-0.00010994985460566209
mbpp:test:540,-7.96574415817819e-06
mbpp:test:548,0.0004329481634567367
mbpp:test:549,0.016430476448971776
mbpp:test:552,4.792745988568825e-05
mbpp:test:555,0.0012183477098257622
mbpp:test:560,8.032687215608902e-06
mbpp:test:562,0.002384915229936113
mbpp:test:563,-0.0006020669245956345
mbpp:test:565,2.589621878379411e-06
mbpp:test:566,0.018444183092610977
mbpp:test:577,0.00019290671601901455
mbpp:test:579,0.0008527016086740113
mbpp:test:592,5.486074467042634e-06
mbpp:test:602,1.3514235399636476e-06
mbpp:test:608,0.010357766720474504
mbpp:test:609,1.0958173919495273e-05
mbpp:test:621,0.0001452641038053315
mbpp:test:623,0.00438380567120733
mbpp:test:629,-6.413821824757804e-07
mbpp:test:631,-5.697427132744792e-05
mbpp:test:634,0.0003338742898134628
mbpp:test:639,5.339855741848254e-05
mbpp:test:645,0.002353606535729025
mbpp:test:650,9.879791938782745e-06
mbpp:test:653,-0.0005384479816563648
mbpp:test:660,-0.04849438300083453
mbpp:test:663,7.618186748103994e-09
mbpp:test:664,-4.917900687795296e-07
mbpp:test:666,-0.08609129704640572
mbpp:test:700,7.145070173297796e-06
mbpp:test:704,-1.8670107832408078e-05
mbpp:test:711,-0.016628603330279046
mbpp:test:713,-6.168780626825132e-05
mbpp:test:716,0.00025204415481927533
mbpp:test:718,-2.4729557751568265e-06
mbpp:test:723,9.985314993743444e-07
mbpp:test:726,-1.372358439555299e-06
mbpp:test:735,6.9777437187168445e-06
mbpp:test:738,-2.9609241447570156e-07
mbpp:test:745,2.8595321601265766e-05
mbpp:test:746,-3.408710694929873e-06
mbpp:test:762,0.010273182936253122
mbpp:test:782,3.7213806242109015e-06
mbpp:test:786,0.00034053396878175324
mbpp:test:789,-9.841476129923699e-06
mbpp:test:795,1.0623048279256864e-05
mbpp:test:803,-3.0276519449756734e-05
mbpp:test:804,-2.883877497361631e-06
mbpp:test:809,0.0001268645978548255
mbpp:test:810,-0.002088438733265696
mbpp:test:811,8.702267874671765e-05
mbpp:test:818,1.7846016612588222e-05
mbpp:test:827,-8.576897909118308e-06
mbpp:test:830,4.14961040675621e-05
mbpp:test:833,7.142906318113873e-05
mbpp:test:837,1.2900113890434994e-06
mbpp:test:847,-7.112350849602933e-06
mbpp:test:854,7.196024681577207e-06
mbpp:test:855,0.0005439021249843412
mbpp:test:862,-1.292303669075956e-06
mbpp:test:867,0.003785672244257854
mbpp:test:869,2.2098501540557258e-05
mbpp:test:871,-1.8505219242848092e-05
mbpp:test:874,0.00024243225788889156
mbpp:test:880,4.1611100765059916e-07
mbpp:test:882,1.2310318697750233e-07
mbpp:test:887,7.83667231707419e-06
mbpp:test:889,-0.0004170814411881274
mbpp:test:893,-2.238293553391557e-06
mbpp:test:899,2.3216037119522248e-05
mbpp:test:901,-0.0010710458402056755
mbpp:test:907,1.8969375944033473e-05
mbpp:test:915,-9.038638062941473e-05
mbpp:test:916,0.000289147942121315
mbpp:test:918,1.479396114645315e-05
mbpp:test:924,2.1510285296622023e-05
mbpp:test:932,9.273411626908867e-05
mbpp:test:933,-0.00010480932753509364
mbpp:test:935,-9.289665003908709e-07
mbpp:test:937,0.00012190474375073368
mbpp:test:941,0.001089136812682856
mbpp:test:942,3.743126375488348e-05
aime:hybrid:4,-0.0003400118258378715
aime:hybrid:16,-1.3568285803788882e-06
aime:hybrid:17,0.008474428201031725
aime:hybrid:18,0.005780834624549702
aime:hybrid:22,-0.0012101589192647921
aime:hybrid:27,0.0013554309344266935
aime:hybrid:30,-6.028889814269078e-06
aime:hybrid:31,0.03062096627227595
aime:hybrid:34,-0.008351462386392838
aime:hybrid:36,-0.004827351823690096
aime:hybrid:37,-0.0005413248561794148
aime:hybrid:39,0.001959155225568776
aime:hybrid:44,0.0003531039795223734
aime:hybrid:53,-0.00014049171949948036
