query_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
math500:test:109,0.018526640129825068,0.0,0.0,0.000745573431360898,0.0018696709575291269,0.0007368015768014772,0.0,0.0003053949068011312,0.000385074720198723,0.016210685135426593,0.0060639212170821,0.9542042838347056,0.0,0.0005141613646717319,0.0,0.00043779272559760934
math500:test:110,0.0028526692220627037,0.0,0.0,0.0007614294344934501,0.002021402392913978,0.004237954836271186,0.0,0.0009070362700853008,0.0006901622234438081,0.009229799205792963,0.018741541171719472,0.9585055398571648,0.0,0.0012315114357906707,0.0,0.0008209539502615975
math500:test:124,0.0004964896079152828,0.0,0.0,0.00034834667216262236,0.0006883807734103425,0.9824372891979887,0.0,0.0004628577238505374,0.00024369106997193705,0.004507691664366005,0.003738736528056353,0.006532064599659185,0.0,0.0002750565998767245,0.0,0.000269395562742357
math500:test:129,0.007286057250320443,0.0,0.0,0.0010900370660119924,0.12946244429670647,0.0019213736180150947,0.0,0.00023886709672673264,0.0005434529325507994,0.851398054246415,0.0022984718111421147,0.00427877909038967,0.0,0.0008601718938461491,0.0,0.0006222906978756751
aime:hybrid:4,0.09061475028406624,0.0,0.0,0.004756608730083356,0.12304600619109693,0.007756740264611351,0.0,0.010388180957002063,0.014514390699672272,0.25975935066002076,0.2949553038863119,0.14933018494313244,0.0,0.03704241483302097,0.0,0.007836068550981633
aime:hybrid:16,0.9316475392692394,0.0,0.0,0.0013119172444108326,0.0029891166364321925,0.0005713042648450208,0.0,0.000544499166530971,0.00048222839684105044,0.0010622078893023018,0.0008978206448243474,0.03544111420059014,0.0,0.024560125359409005,0.0,0.0004921269275746908
aime:hybrid:17,0.9589429580325552,0.0,0.0,0.001733167892722522,0.0012747365947333063,0.005881885802838517,0.0,0.001689720961296335,0.0005530426154229357,0.019416016058021634,0.002874065232597015,0.0052671500107702674,0.0,0.00189015808390602,0.0,0.00047709871513603195
aime:hybrid:18,0.9803307262803581,0.0,0.0,0.0016695576756231988,0.002304650057527039,0.000921030906583569,0.0,0.0005790265191975905,0.0003725814299367575,0.004015412596835922,0.005911876149267467,0.002191663853022991,0.0,0.0010923309331641272,0.0,0.0006111435984833593
aime:hybrid:22,0.1418911331576578,0.0,0.0,0.0027525420852122485,0.00854916956009251,0.2597564791126595,0.0,0.0022050151224441684,0.002608595092718391,0.12044274962613877,0.010675702232090068,0.4278311741373082,0.0,0.020429890838639723,0.0,0.0028575490350387237
aime:hybrid:27,0.8036153914147737,0.0,0.0,0.002615216395341126,0.028635040613588902,0.0077683248540652205,0.0,0.003528800591353533,0.001701320663344127,0.03590123607970493,0.07590420208180737,0.029914768585591445,0.0,0.00885341778683534,0.0,0.0015622809335943087
aime:hybrid:30,0.27828264348760934,0.0,0.0,0.004729596247404898,0.2093478698667358,0.005159446018908969,0.0,0.009182196573477939,0.003097450869148174,0.09471592038389161,0.006453181544290127,0.37874326707503886,0.0,0.00690055292786944,0.0,0.0033878750056250072
aime:hybrid:31,0.0029323298799552363,0.0,0.0,6.396721285795517e-05,0.00021336396131248003,0.0001429916621324953,0.0,3.956866840703982e-05,6.147586665811886e-05,0.0005466177792616503,0.00021011861642635657,0.995644388993527,0.0,8.915970265760744e-05,0.0,5.601765680405176e-05
aime:hybrid:34,0.6073728373349253,0.0,0.0,0.00094550100442726,0.0027816355176207143,0.0011044235303860864,0.0,0.0012569642388754066,0.0007119436401946606,0.3272492302900676,0.00020456668114510827,0.0417494782992382,0.0,0.01598827493158396,0.0,0.0006351445315357747
aime:hybrid:36,0.02656144535369301,0.0,0.0,0.003461758866653832,0.010057372018659977,0.025326519217576008,0.0,0.0018983724538709588,0.001747927560052305,0.1582032169984852,0.005214388796122055,0.7635635638786525,0.0,0.0024419980998612732,0.0,0.0015234367563727886
aime:hybrid:37,0.5285922137478481,0.0,0.0,0.006407888593596552,0.19372800624911327,0.006836067438727524,0.0,0.005445139323673989,0.0027921216795667747,0.039209747941173774,0.08859852600646667,0.1097561361688085,0.0,0.014625907035973296,0.0,0.004008245815051547
aime:hybrid:39,0.2528895305227331,0.0,0.0,0.01604448487301397,0.00980039097053717,0.019246171048430547,0.0,0.017957890886902327,0.004704512431522518,0.15628633842617495,0.3661038803146822,0.12985227888442907,0.0,0.023024894564809713,0.0,0.004089627076764421
aime:hybrid:44,0.7047562821412692,0.0,0.0,0.004885674093538722,0.008623614818850206,0.03197344936673237,0.0,0.006645770120499425,0.002130436306790617,0.11634818931010892,0.044266025404947944,0.008923631095862049,0.0,0.06973829538175444,0.0,0.0017086319596461776
aime:hybrid:53,0.05401194764271762,0.0,0.0,0.007576941193406454,0.7107132722131082,0.00647332996968329,0.0,0.0032075279130751922,0.0015506828522267142,0.15726831927244608,0.00327273270609113,0.05290901256730463,0.0,0.0017414210059064413,0.0,0.0012748126640342485
